"TimeGenerated [UTC]",DeviceId,SourceIp,UserId,UserPrincipalName,DestinationIp,DestinationPort,TenantId,TransactionId,ConnectionId,SessionId,TrafficType,DeviceCategory,DestinationFqdn,SourcePort,DeviceOperatingSystem,DeviceOperatingSystemVersion,AgentVersion,TransportProtocol,NetworkProtocol,Action,PolicyRuleId,PolicyId,SentBytes,ReceivedBytes,ReferrerHeader,OriginHeader,XForwardedFor,DestinationWebCategories,FilteringProfileId,FilteringProfileName,PolicyName,RuleName,InitiatingProcessName,ResourceTenantId,ThreatType,DestinationUrl,Description,AppId,ConnectorId,ConnectorName,ConnectorIp,ConnectionStatus,AccessType,ProcessingRegion,SourceSystem,Type
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"186.25.6.146",6419042465817269000,"15627494@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079t000000000001x","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8318,2142,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"234.16.97.205",6419042465817269000,"28626185@obfuscated.com","40.97.204.2",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079t000000000001w","vdpDU0l9b0u5m2gU.0",,microsoft365,Client,"outlook-sdf.office.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",6416,3199,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"143.155.72.208",6419042465817269000,"74728999@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079s0000000000264","YH1Pgdr6YUqEs9du.0",,microsoft365,Client,"substrate.office.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"242.64.111.207",6419042465817269000,"10399576@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c65688fxh22cmv0n2v5rw00000077000000000002vs","AQHm6NPhFEWdnHN5.0",,microsoft365,Client,"login.microsoftonline.com",51758,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",364,2115,,,,,,,,,"lsass.exe","72f988bf-86f1-41af-91ab-2d7cd011db47",,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"145.172.115.35",6419042465817269000,"25517803@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vc","JyoQUgNBJU6w7eU6.0",,microsoft365,Client,"login.microsoftonline.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3406,2887,,,,,,,,,"backgroundTaskHost.exe","536279f6-15cc-45f2-be2d-61e352b51eef",,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"61.11.247.72",6419042465817269000,"73267612@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079s0000000000260","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"143.180.93.113",6419042465817269000,"00032582@obfuscated.com","17.253.5.203",80,"31803c28-f705-4a43-808b-e8a4046c163e","0e768384-618b-41cb-bf5c-cb2db351687e","RJUkIuI8q0a/o53v.0",,internet,Client,"crl.apple.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",0,0,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","svchost.exe",,,"http://crl.apple.com/root.crl",,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"192.52.2.118",6419042465817269000,"07953536@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000020","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8189,2001,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"48.98.44.229",6419042465817269000,"21443398@obfuscated.com","40.99.191.146",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vm","YH1Pgdr6YUqEs9du.0",,microsoft365,Client,"substrate.office.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3084,2862,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"207.18.245.206",6419042465817269000,"21444033@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079t000000000001z","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8222,1990,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"212.103.10.77",6419042465817269000,"75127638@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vd","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",338,1031,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"119.62.220.120",6419042465817269000,"17761663@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079s0000000000267","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"100.140.101.236",6419042465817269000,"64530769@obfuscated.com","13.107.244.2",443,"31803c28-f705-4a43-808b-e8a4046c163e","ea7c2438-6b8c-4ac3-9bb2-5ca786dfd56d","I69JMgTfbEumMrKK.0",,internet,Client,"dns.office.com",51729,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",2007,1682,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","svchost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"139.11.245.111",6419042465817269000,"57346178@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142526Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001va","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",338,1009,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"150.57.19.65",6419042465817269000,"70051624@obfuscated.com","13.107.244.2",443,"31803c28-f705-4a43-808b-e8a4046c163e","319adfe2-0d1f-488c-a920-9c23393d47f9","P8yFQfpCyEK0H/Vi.0",,internet,Client,"dns.office.com",51729,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",832,4670,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","svchost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:27.000 PM",8842076412819800000,"204.116.46.54",6419042465817269000,"52950418@obfuscated.com","40.97.204.2",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142526Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001v4","gV9OFHViTE2kTiRp.0",,microsoft365,Client,"outlook-sdf.office.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5112,10610,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"119.215.61.141",6419042465817269000,"46458918@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000024","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",353,1049,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"9.234.95.62",6419042465817269000,"07069736@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vp","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",330,1024,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"253.70.172.193",6419042465817269000,"36771759@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000023","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8207,2002,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM","-677150439900879600","19.104.123.219",8627087272850670000,"81448518@obfuscated.com","52.96.103.50",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r1bdb486f5bs6frxsr2xvdpac0000000kps00000000004e9","NUhC1kT36kGRFnha.0",,microsoft365,Client,"outlook.office365.com",59065,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5103,2107,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"201.137.102.135",6419042465817269000,"13433359@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c65688fxh22cmv0n2v5rw00000077000000000002w1","AQHm6NPhFEWdnHN5.0",,microsoft365,Client,"login.microsoftonline.com",51758,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",364,2115,,,,,,,,,"lsass.exe","72f988bf-86f1-41af-91ab-2d7cd011db47",,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"4.154.54.144",6419042465817269000,"30798302@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c65688fxh22cmv0n2v5rw00000077000000000002w7","AQHm6NPhFEWdnHN5.0",,microsoft365,Client,"login.microsoftonline.com",51758,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",364,2115,,,,,,,,,"lsass.exe","72f988bf-86f1-41af-91ab-2d7cd011db47",,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"144.203.169.239",6419042465817269000,"66097875@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vy","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8189,2093,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"112.198.106.114",6419042465817269000,"52625302@obfuscated.com","40.97.204.2",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142523Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001u9","7LJvlnoiHkWVjqQj.0",,microsoft365,Client,"outlook-sdf.office.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5675,2832,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"23.205.44.230",6419042465817269000,"39817380@obfuscated.com","40.97.204.2",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000025","vdpDU0l9b0u5m2gU.0",,microsoft365,Client,"outlook-sdf.office.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",2432,3654,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"0.128.111.93",6419042465817269000,"07777901@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vt","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",339,1022,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"243.114.174.125",6419042465817269000,"60334373@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vx","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8362,2145,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"81.19.125.57",6419042465817269000,"09344575@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001w3","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8178,1991,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"135.137.167.148",6419042465817269000,"22569530@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001w8","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8199,2364,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"12.118.2.220",6419042465817269000,"72825346@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vq","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8208,2008,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"142.161.33.227",6419042465817269000,"94185587@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vz","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8420,2839,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"248.139.138.27",6419042465817269000,"53914718@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001w2","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8211,2228,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"105.40.172.58",6419042465817269000,"88918708@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001w5","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8204,1999,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"253.173.48.152",6419042465817269000,"61595879@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000026","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8227,2206,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"135.207.250.10",6419042465817269000,"36512075@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001w1","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8222,1988,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"133.99.29.201",6419042465817269000,"12873084@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001vw","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",331,1016,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM","-677150439900879600","146.72.130.28",8627087272850670000,"48723702@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r1bdb486f5bs6frxsr2xvdpac0000000kps00000000004e8","NUhC1kT36kGRFnha.0",,microsoft365,Client,"outlook.office365.com",59065,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"47.3.178.74",6419042465817269000,"21377302@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c65688fxh22cmv0n2v5rw00000077000000000002w3","AQHm6NPhFEWdnHN5.0",,microsoft365,Client,"login.microsoftonline.com",51758,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3052,1942,,,,,,,,,"lsass.exe","72f988bf-86f1-41af-91ab-2d7cd011db47",,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"75.141.232.251",6419042465817269000,"25104941@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c65688fxh22cmv0n2v5rw00000077000000000002vz","AQHm6NPhFEWdnHN5.0",,microsoft365,Client,"login.microsoftonline.com",51758,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3052,1941,,,,,,,,,"lsass.exe","72f988bf-86f1-41af-91ab-2d7cd011db47",,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM","-677150439900879600","163.127.171.64",8627087272850670000,"45387347@obfuscated.com","34.149.100.209",443,"31803c28-f705-4a43-808b-e8a4046c163e","f3b4946d-362c-4f27-a9f4-4f4fb9143735","2yPN5HkkmUCWaHz5.0",,internet,Client,"firefox.settings.services.mozilla.com",62072,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",1224,5535,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","firefox.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"34.55.58.12",6419042465817269000,"57064159@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142527Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000021","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8204,1999,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:28.000 PM",8842076412819800000,"115.99.106.230",6419042465817269000,"65335932@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142528Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000022","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8187,2015,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:29.000 PM","-677150439900879600","84.63.221.67",8627087272850670000,"47305684@obfuscated.com","34.160.144.191",443,"31803c28-f705-4a43-808b-e8a4046c163e","65d08287-8350-409d-b383-03b6ad4c578b","PFXJTLp6sUe/HlqL.0",,internet,Client,"content-signature-2.cdn.mozilla.net",62072,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",1044,3672,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","firefox.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:29.000 PM","-677150439900879600","99.169.21.11",8627087272850670000,"36680515@obfuscated.com","52.96.103.50",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142529Z-r1bdb486f5bs6frxsr2xvdpac0000000kps00000000004en","NUhC1kT36kGRFnha.0",,microsoft365,Client,"outlook.office365.com",59065,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5077,1064,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
