TimeGenerated [UTC],access_method,account_id,account_name,acked,action,activity,alert,alert_id,alert_name,alert_type,app,app_activity,app_sessionid,appcategory,appsuite,asset_id,asset_object_id,breach_date,breach_description,breach_id,breach_media_references,breach_score,breach_target_references,browser,browser_sessionid,browser_version,bypass_traffic,category,cci,ccl,client_bytes,compliance_standards,conn_duration,conn_endtime,conn_starttime,connectionid,CononicalName,count_i,data_type,device,device_classification,dlp_file,dlp_incidentid,dlp_is_unique_count,dlp_mail_parent_id,dlp_parentid,dlp_profile,dlp_rule,dlp_rule_count,dlp_rule_severity,dlp_unique_count,domain,dst_country,dst_geoip_src,dst_latitude,dst_location,dst_longitude,dst_region,dst_timezone,dst_zipcode,dstip,dsthost,dstport,email_source,event_type,evt_src_chnl,exposure,external_collaborator_count,external_email,file_cls_encrypted,file_lang,file_path,file_size,file_type,from_user,fromlogs,hostname,http_transaction_count,iaas_asset_tags,iaas_remediated,instance,instance_id,internal_collaborator_count,justification_reason,justification_type,last_app,last_country,last_device,last_location,last_region,last_timestamp,log_file_name,malicious,malsite_category,malsite_country,malsite_id,malsite_ip_host,malsite_latitude,malsite_longitude,malsite_region,managed_app,managementID,matched_username,md5,mime_type,modified,netskope_activity,netskope_pop,notify_template,nsdeviceuid,numbytes,object,object_id,object_type,org,organization_unit,orig_ty,orignal_file_path,os,os_version,other_categories,outer_doc_type,owner,page,page_site,parent_id,password_type,policy,policy_actions,policy_id,profile_id,protocol,referer,region_id,region_name,req_cnt,requestid,resource_category,resource_group,resp_cnt,sa_profile_id,sa_profile_name,sa_rule_id,sa_rule_name,sa_rule_severity,sAMAccountName,sanctioned_instance,scan_type,serial,server_bytes,sessionid,severity,severity_level,severity_level_id,sfwder,sha256,shared_domains,shared_with,site,src_country,src_geoip_src,src_latitude,src_location,src_longitude,src_region,src_time,src_timezone,src_zipcode,srcip,suppression_end_time,suppression_key,suppression_start_time,telemetry_app,threat_match_field,threat_match_value,threat_source_id,threshold,threshold_time,timestamp,title_s,to_object,total_collaborator_count,traffic_type,transactionid,true_obj_category,true_obj_type,tss_mode,two_factor_auth,type_s,universal_connector,ur_normalized,url,user,user_generated,user_id,useragent,userip,userkey,userPrincipalName,web_universal_connector,TenantId,Type,_ResourceId
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,37,San Jose,-122,California,America/Los_Angeles,95141,20.184.175.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,browser.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852322596851457,,,0,,,,,,,,,,0,,,,,,,,,,IN,0,28,Delhi,77,National Capital Territory of Delhi,Tue Jun 16 11:56:46 2026,Asia/Kolkata,110001,103.225.59.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,thomas.wilson@corporate.com,browser.events.data.microsoft.com,reuben.ramesh@corporate.com,,,,192.168.1.37,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,20.50.80.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,eu-v20.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853478295121665,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,51,Newport,-3,Wales,Tue Jun 16 07:26:47 2026,Europe/London,NP19,81.102.150.0,0,,0,,,,0,,,1781591207,,,0,Web,0,,,,,nspolicy,,sam.crawford@corporate.com,eu-v20.events.data.microsoft.com,Dev.Alexander@corporate.com,,,,192.168.0.13,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,4696698913580918274,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,5761591961372255990,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.74.148.0,,443,,,,,0,,,,,0,,,,Corporate-9364,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,03C835D0-BA98-0011-89EB-ED684C883501,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,6943950510830566618,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,IN,0,12,Bengaluru,77,Karnataka,Tue Jun 16 11:56:46 2026,Asia/Kolkata,562130,49.207.195.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,5086099446527205840,,,,,nspolicy,,derek.johnson@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,Mansi.Pandey@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.1.102,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,13.69.239.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,eu-office.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852402347080961,,,0,,,,,,,,,,0,,,,,,,,,,IN,0,23,Ahmedabad,72,Gujarat,Tue Jun 16 11:56:47 2026,Asia/Kolkata,380008,106.194.78.0,0,,0,,,,0,,,1781591207,,,0,Web,0,,,,,nspolicy,,amit.verma@corporate.com,eu-office.events.data.microsoft.com,Piyush.Jayswal@corporate.com,,,,172.20.10.2,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Teams,,0,Collaboration,,,,,,,,,,,0,,,Collaboration,89,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,NL,0,52,Amsterdam,4,North Holland,Europe/Amsterdam,1012,20.50.201.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.1,"[""All Sector Websites"",""Collaboration"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,teams.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852418696812037,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Teams,IN,0,28,Gurugram,77,Haryana,Tue Jun 16 11:56:47 2026,Asia/Kolkata,122001,182.69.182.0,0,,0,,,,0,,,1781591207,,,0,CloudApp,0,,,,,nspolicy,,anita.singh@corporate.com,teams.events.data.microsoft.com,Priya.Mehrotra@corporate.com,,,,192.168.1.15,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,1621617486991627159,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,6532044925164558210,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.123.12.0,,443,,,,,0,,,,,0,,,,Corporate-0393,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,30E11FC1-2EC7-9412-66A6-CDBDFF40D487,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,1998436724571375512,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,GB,0,51,Fulham,-1,England,Tue Jun 16 07:26:47 2026,Europe/London,SW6,140.228.75.0,0,,0,,,,0,,,1781591207,,,0,CloudApp,1998436724571375512,,,,,nspolicy,,katrina.berzina@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,Agnese.Ruskule@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.52.126,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Atlassian MCP,,0,MCP Server,,,,,,,,,,,0,,,MCP Server,70,medium,0,,0,,,0,,1,,Other,,,,,,,,,,,,,NL,0,52,Amsterdam,4,North Holland,Europe/Amsterdam,1016,185.166.143.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.0,"[""All Sector Websites"",""MCP Server"",""DLP All Categories "",""Marketing"",""SSL NO DECRYPT ALL"",""All Categories"",""Technology""]",,,mcp.atlassian.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853437585578753,,,0,,,,,,,,,,0,,,,,,,,,Atlassian MCP,PL,0,50,Katowice,18,Silesia,Tue Jun 16 08:26:47 2026,Europe/Warsaw,40-872,195.177.85.0,0,,0,,,,0,,,1781591207,,,0,CloudApp,0,,,,,nspolicy,,marek.nowak@corporate.com,mcp.atlassian.com,andrzej.globisz@corporate.com,,,,192.168.1.27,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,74.178.35.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,winatp-gw-neu.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852845911628545,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,51,Waltham Cross,-1,England,Tue Jun 16 07:26:47 2026,Europe/London,EN8,82.9.161.0,0,,0,,,,0,,,1781591207,,,0,Web,0,,,,,nspolicy,,owen.phillips@corporate.com,winatp-gw-neu.microsoft.com,Gareth.Anderson@corporate.com,,,,192.168.0.64,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Live Accounts,,0,Application Suite,,,,,,,,,,,0,,,Application Suite,70,medium,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,40.126.31.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Application Suite"",""DLP All Categories "",""Marketing"",""All Categories"",""Risk and Crime"",""CapitalMarkets_and_Corporate Allow"",""Technology""]",,,login.live.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852424627345153,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Live Suite,GB,0,53,Chorley,-3,England,Tue Jun 16 07:26:47 2026,Europe/London,PR7,86.179.133.0,0,,0,,,,0,,,1781591207,,,0,CloudApp,0,,,,,nspolicy,,maria.edwards@corporate.com,login.live.com,Peter.Norris@corporate.com,,,,192.168.1.237,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:48.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,3418830011869835973,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,6370962430820221408,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.123.12.0,,443,,,,,0,,,,,0,,,,Corporate-6098,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,E718A4BE-BD27-5206-730B-5790C5F4FD8B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,6366309692230137085,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,GB,0,52,Leicester,-2,England,Tue Jun 16 07:26:48 2026,Europe/London,LE3,176.248.214.0,0,,0,,,,0,,,1781591208,,,0,CloudApp,846928520315636649,,,,,nspolicy,,chris.davies@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,Andy.Sutton@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.68.55,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,4552805259691069610,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:47 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591207,,,0,Web,4552805259691069610,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,6988357283908119751,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591206,,,0,Web,6988357283908119751,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:48.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Azure DevOps,,0,Development Tools,,,,,,,,,,,0,,,Development Tools,84,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,29,San Antonio,-99,Texas,America/Chicago,78288,23.100.122.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Engineering"",""Marketing"",""Development Tools"",""Platforms"",""All Categories"",""Technology""]",,,rt.services.visualstudio.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393851970317026819,,,0,,,,,,,,,,0,,,,,,,,,Visual Studio,GB,0,55,Glasgow,-5,Scotland,Tue Jun 16 07:26:48 2026,Europe/London,N/A,148.252.148.0,0,,0,,,,0,,,1781591208,,,0,CloudApp,0,,,,,nspolicy,,luke.harrison@corporate.com,rt.services.visualstudio.com,adam.wrightson@corporate.com,,,,10.80.83.1,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:48.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,3418830011869835973,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,6370962430820221408,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.123.12.0,,443,,,,,0,,,,,0,,,,Corporate-6098,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,E718A4BE-BD27-5206-730B-5790C5F4FD8B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,6366309692230137085,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,GB,0,52,Leicester,-2,England,Tue Jun 16 07:26:48 2026,Europe/London,LE3,176.248.214.0,0,,0,,,,0,,,1781591208,,,0,CloudApp,6366309692230137085,,,,,nspolicy,,chris.davies@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,Andy.Sutton@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.68.55,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:48.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,8474345048791532673,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,2375969179232529120,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.74.148.0,,443,,,,,0,,,,,0,,,,Corporate-3436,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,B9C1AE09-E254-CCD6-3CCF-4AA3298EEA10,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,5384370215151327567,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,GB,0,55,Glasgow,-5,Scotland,Tue Jun 16 07:26:48 2026,Europe/London,N/A,148.252.148.0,0,,0,,,,0,,,1781591208,,,0,CloudApp,5384370215151327567,,,,,nspolicy,,luke.harrison@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,adam.wrightson@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",10.80.83.3,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:48.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,2855143298923339489,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,2064547398725143804,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.123.12.0,,443,,,,,0,,,,,0,,,,Corporate-2731,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,73699F49-EB38-1294-ED45-9ACC1AE015EE,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,7925420924444153094,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,GB,0,52,Milton Keynes,-1,England,Tue Jun 16 07:26:48 2026,Europe/London,MK6,94.10.125.0,0,,0,,,,0,,,1781591208,,,0,CloudApp,7925420924444153094,,,,,nspolicy,,nicole.ward@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,hayley.Jarvis@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.0.35,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:48.000",Client,,,FALSE,alert,Delete,yes,,[WEB] All Sector Web Access,policy,Microsoft Office 365 Outlook.com,,5653566044705553090,Webmail,Office365,,,,,,,,,Edge,5199259246582574824,149.0.0.0,,All Sector Websites,81,high,0,,0,,,277779316245107090,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,W1U,40.99.205.0,,443,,,,,0,,,,,0,,steve.smith@corporate.com,,Corporate-2583,,,,,Corporate,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,D75790AE-F0D9-D54E-905B-99BA85FA8F7B,0,,AAkALgAAAAAAHYQDEapmEc2byACqAC/EWg0ALbG3BAwvpk293U7kYeVIZgAG1CnCUQAA,Mail,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""All Categories"",""DLP All Categories "",""Webmail""]",,,outlook.office.com,Microsoft Office 365 Outlook.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,7339957861114475334,,,0,,,,,,,Yes,,,0,,unknown,,,,,,,Microsoft Office 365 Outlook.com,GB,0,52,Bedford,-1,England,Tue Jun 16 07:26:48 2026,Europe/London,MK42,5.69.118.0,0,,0,,,,0,,,1781591208,,,0,CloudApp,7339957861114475334,,,,,nspolicy,,jason.miller@corporate.com,outlook.office.com/owa/service.svc,steve.smith@corporate.com,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0 OneOutlook/1.2026.602.400",192.168.0.25,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
