TimeGenerated [UTC],AlertId,AlertName,AlertDescription,AlertVerdict,AlertStatus,AlertOriginalStatus,Dvc,DvcDescription,DvcIpAddr,DvcId,DvcIdType,DvcOs,DvcOsVersion,User,ProcessName,ProcessId,ProcessCommandLine,FileName,EventUid,EventType,EventCount,EventSeverity,EventOriginalSeverity,EventMessage,EventOriginalType,EventSubType,EventOriginalSubType,EventStartTime [UTC],EventEndTime [UTC],EventProduct,EventVendor,EventResult,EventSchema,EventSchemaVersion,IpAddr,,Username,UsernameType,Rule,RuleNumber,RuleName,RuleDescription,DvcHostname,Hostname,ThreatOriginalCategory,AttackTactics,AttackTechniques,Type,AdditionalFields
"6/24/2026, 5:23:54.775 PM",2508974224310873495,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,DCSxxxxS01,server,10.0.0.1,2c33dxxxx2c33d,Other,windows,Windows Server 2016 Standard,m00xxx@test.com,lsass.exe,732,lsass.exe,lsass.exe,2508974224310873495,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"6/24/2026, 5:23:54.775 PM","6/24/2026, 5:23:54.775 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,xxx@test.com,UPN,Monitor new sudoer creation,,Monitor new sudoer creation,This rule will trigger if the Sudoer file is accessed using visudo,ainxxxxn06,ainxxxxn06,,,,SentinelOneAlerts_CL,{}
"6/26/2026, 6:26:05.644 PM",2510455072582097679,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,INBxxxxB01,server,10.0.0.1,69ecaxxxx69eca,Other,windows,Windows Server 2016 Standard,p00xxx@test.com,lsass.exe,704,lsass.exe,lsass.exe,2510455072582097679,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"6/26/2026, 6:26:05.644 PM","6/26/2026, 6:26:05.644 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,p00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,INBxxxxB01,INBxxxxB01,,,,SentinelOneAlerts_CL,{}
"7/16/2026, 4:08:08.135 AM",2524518762556610228,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,MRKxxxxK01,server,10.0.0.1,7c0a0xxxx7c0a0,Other,windows,Windows Server 2016 Standard,m00xxx@test.com,lsass.exe,688,lsass.exe,lsass.exe,2524518762556610228,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/16/2026, 4:08:08.135 AM","7/16/2026, 4:08:08.135 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,c00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,ELPxxxxP02,ELPxxxxP02,,,,SentinelOneAlerts_CL,{}
"7/19/2026, 10:44:21.993 AM",2526892519331951231,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,CUBxxxxB02,server,10.0.0.1,eecbcxxxxeecbc,Other,windows,Windows Server 2016 Standard,c00xxx@test.com,lsass.exe,716,lsass.exe,lsass.exe,2526892519331951231,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/19/2026, 10:44:21.993 AM","7/19/2026, 10:44:21.993 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,erxxx@test.com,UPN,Failed Login to server via VSPHERE,,Failed Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,ELPxxxxP02,ELPxxxxP02,,,,SentinelOneAlerts_CL,{}
"7/20/2026, 7:10:27.630 AM",2527509632618575901,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,CUBxxxxB02,server,10.0.0.1,eecbcxxxxeecbc,Other,windows,Windows Server 2016 Standard,erxxx@test.com,lsass.exe,696,lsass.exe,lsass.exe,2527509632618575901,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/20/2026, 7:10:27.630 AM","7/20/2026, 7:10:27.630 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,,,,SentinelOneAlerts_CL,{}
"7/20/2026, 8:53:33.776 AM",2527561525770195372,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,CUBxxxxB02,server,10.0.0.1,eecbcxxxxeecbc,Other,windows,Windows Server 2016 Standard,erxxx@test.com,lsass.exe,704,lsass.exe,lsass.exe,2527561525770195372,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/20/2026, 8:53:33.776 AM","7/20/2026, 8:53:33.776 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,p00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,INBxxxxB01,INBxxxxB01,,,,SentinelOneAlerts_CL,{}
"7/21/2026, 9:15:07.720 AM",2528297155884597791,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,CLKxxxxK02,server,10.0.0.1,db1a7xxxxdb1a7,Other,windows,Windows Server 2016 Standard,erxxx@test.com,lsass.exe,688,lsass.exe,lsass.exe,2528297155884597791,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/21/2026, 9:15:07.720 AM","7/21/2026, 9:15:07.720 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,Detected multiple C2 implants behaviors including Core Impact framework (Fin7),,Detected multiple C2 implants behaviors including Core Impact framework (Fin7),https://www.sentinelone.com/labs/fin7-reboot-cybercrime-gang-enhances-ops-with-new-edr-bypasses-and-automated-attacks/,MLAxxxxA01,MLAxxxxA01,MultipleHookRemovals,Defense Impairment,,SentinelOneAlerts_CL,{}
"7/21/2026, 9:27:31.962 AM",2528303399039336975,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,STJxxxxJ01,server,10.0.0.1,2ef80xxxx2ef80,Other,windows,Windows Server 2016 Standard,erxxx@test.com,lsass.exe,660,lsass.exe,lsass.exe,2528303399039336975,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/21/2026, 9:27:31.962 AM","7/21/2026, 9:27:31.962 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,,,,SentinelOneAlerts_CL,{}
"7/22/2026, 7:42:22.912 AM",2528975250635669635,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,QZCxxxxC01,server,10.0.0.1,aa896xxxxaa896,Other,windows,Windows Server 2016 Standard,a00xxx@test.com,lsass.exe,704,lsass.exe,lsass.exe,2528975250635669635,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/22/2026, 7:42:22.912 AM","7/22/2026, 7:42:22.912 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,p00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,INBxxxxB01,INBxxxxB01,,,,SentinelOneAlerts_CL,{}
"7/23/2026, 2:19:51.863 PM",2529900085860538170,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,MOHxxxxH01,server,10.0.0.1,2ca6cxxxx2ca6c,Other,windows,Windows Server 2016 Standard,h00xxx@test.com,lsass.exe,720,lsass.exe,lsass.exe,2529900085860538170,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/23/2026, 2:19:51.863 PM","7/23/2026, 2:19:51.863 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/27/2026, 9:09:48.645 AM",2532643133690245288,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,CUBxxxxB02,server,10.0.0.1,eecbcxxxxeecbc,Other,windows,Windows Server 2016 Standard,erxxx@test.com,lsass.exe,696,lsass.exe,lsass.exe,2532643133690245288,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/27/2026, 9:09:48.645 AM","7/27/2026, 9:09:48.645 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/9/2026, 4:39:23.063 AM",2519461060493998685,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,MZAxxxxA01,server,10.0.0.1,0afbdxxxx0afbd,Other,windows,Windows Server 2016 Standard,m00xxx@test.com,lsass.exe,692,lsass.exe,lsass.exe,2519461060493998685,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/9/2026, 4:39:23.063 AM","7/9/2026, 4:39:23.063 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,RevokedCert,Defense Impairment,Code Signing (T1553.002),SentinelOneAlerts_CL,{}
"7/1/2026, 5:10:05.727 AM",2513678312007210015,Failed Login to server via VSPHERE,INTERACTIVE logon failed,Unknown,Active,unresolved,JAXxxxxX01,server,10.0.0.1,91798xxxx91798,Other,windows,Windows Server 2022 Standard,a00xxx@test.com,svchost.exe,2756,svchost.exe,svchost.exe,2513678312007210015,Alert,1,Medium,Medium,INTERACTIVE logon failed,WINLOGONATTEMPT,Anomaly,undefined,"7/1/2026, 5:10:05.727 AM","7/1/2026, 5:10:05.727 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,,,,SentinelOneAlerts_CL,{}
"7/2/2026, 2:02:25.819 PM",2514671020666381910,Failed Login to server via VSPHERE,INTERACTIVE logon failed,Unknown,Active,unresolved,JAXxxxxX01,server,10.0.0.1,a2a2fxxxxa2a2f,Other,windows,Windows Server 2022 Standard,a00xxx@test.com,svchost.exe,2516,svchost.exe,svchost.exe,2514671020666381910,Alert,1,Medium,Medium,INTERACTIVE logon failed,WINLOGONATTEMPT,Anomaly,undefined,"7/2/2026, 2:02:25.819 PM","7/2/2026, 2:02:25.819 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,p00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,INBxxxxB01,INBxxxxB01,,,,SentinelOneAlerts_CL,{}
"7/2/2026, 2:14:55.170 PM",2514677306661838070,Failed Login to server via VSPHERE,INTERACTIVE logon failed,Unknown,Active,unresolved,JAXxxxxX01,server,10.0.0.1,91798xxxx91798,Other,windows,Windows Server 2022 Standard,a00xxx@test.com,svchost.exe,2756,svchost.exe,svchost.exe,2514677306661838070,Alert,1,Medium,Medium,INTERACTIVE logon failed,WINLOGONATTEMPT,Anomaly,undefined,"7/2/2026, 2:14:55.170 PM","7/2/2026, 2:14:55.170 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,RevokedCert,Defense Impairment,Code Signing (T1553.002),SentinelOneAlerts_CL,{}
"6/15/2026, 8:02:02.603 PM",2502530832410913569,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,PHDxxxxDC2,server,10.0.0.1,578b2xxxx578b2,Other,windows,Windows Server 2016 Standard,p00xxx@test.com,svchost.exe,944,svchost.exe,svchost.exe,2502530832410913569,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"6/15/2026, 8:02:02.603 PM","6/15/2026, 8:02:02.603 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,RevokedCert,Defense Impairment,Code Signing (T1553.002),SentinelOneAlerts_CL,{}
"6/17/2026, 5:24:14.384 AM",2503538570818824418,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,DCSxxxxS01,server,10.0.0.1,6556fxxxx6556f,Other,windows,Windows Server 2016 Standard,a00xxx@test.com,svchost.exe,1140,svchost.exe,svchost.exe,2503538570818824418,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"6/17/2026, 5:24:14.384 AM","6/17/2026, 5:24:14.384 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,,,,SentinelOneAlerts_CL,{}
"6/22/2026, 6:15:15.526 PM",2507550516066371950,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,INBxxxxB01,server,10.0.0.1,69ecaxxxx69eca,Other,windows,Windows Server 2016 Standard,p00xxx@test.com,svchost.exe,1112,svchost.exe,svchost.exe,2507550516066371950,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"6/22/2026, 6:15:15.526 PM","6/22/2026, 6:15:15.526 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"6/23/2026, 10:41:57.704 AM",2508047139928778895,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,ELPxxxxP02,server,10.0.0.1,e214cxxxxe214c,Other,windows,Windows Server 2016 Standard,c00xxx@test.com,svchost.exe,404,svchost.exe,svchost.exe,2508047139928778895,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"6/23/2026, 10:41:57.704 AM","6/23/2026, 10:41:57.704 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,erxxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,CUBxxxxB02,CUBxxxxB02,,,,SentinelOneAlerts_CL,{}
"7/15/2026, 4:56:26.926 PM",2524180691506810976,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,MOHxxxxH01,server,10.0.0.1,2ca6cxxxx2ca6c,Other,windows,Windows Server 2016 Standard,h00xxx@test.com,svchost.exe,1004,svchost.exe,svchost.exe,2524180691506810976,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/15/2026, 4:56:26.926 PM","7/15/2026, 4:56:26.926 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/16/2026, 9:44:00.458 PM",2525050200352916481,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,DCSxxxxS01,server,10.0.0.1,6030fxxxx6030f,Other,windows,Windows Server 2016 Standard,d00xxx@test.com,svchost.exe,856,svchost.exe,svchost.exe,2525050200352916481,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/16/2026, 9:44:00.458 PM","7/16/2026, 9:44:00.458 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/2/2026, 2:02:27.261 PM",2514671032745977999,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,JAXxxxxX01,server,10.0.0.1,a2a2fxxxxa2a2f,Other,windows,Windows Server 2022 Standard,a00xxx@test.com,svchost.exe,2516,svchost.exe,svchost.exe,2514671032745977999,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/2/2026, 2:02:27.261 PM","7/2/2026, 2:02:27.261 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/2/2026, 2:13:28.884 PM",2514676582850715452,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,JAXxxxxX01,server,10.0.0.1,91798xxxx91798,Other,windows,Windows Server 2022 Standard,a00xxx@test.com,svchost.exe,2756,svchost.exe,svchost.exe,2514676582850715452,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/2/2026, 2:13:28.884 PM","7/2/2026, 2:13:28.884 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/20/2026, 10:24:01.259 AM",2527607054791564988,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,ALBxxxxB01,server,10.0.0.1,465efxxxx465ef,Other,windows,Windows Server 2019 Standard,a00xxx@test.com,svchost.exe,3012,svchost.exe,svchost.exe,2527607054791564988,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/20/2026, 10:24:01.259 AM","7/20/2026, 10:24:01.259 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,serxxx@test.com,UPN,Service Account Logged in via RDP,,Service Account Logged in via RDP,,AEUxxxxUS1,AEUxxxxUS1,,,,SentinelOneAlerts_CL,{}
"7/23/2026, 5:07:13.597 AM",2529621934166436644,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,QZCxxxxC01,server,10.0.0.1,aa896xxxxaa896,Other,windows,Windows Server 2016 Standard,a00xxx@test.com,svchost.exe,1044,svchost.exe,svchost.exe,2529621934166436644,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/23/2026, 5:07:13.597 AM","7/23/2026, 5:07:13.597 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,c00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,CUBxxxxB02,CUBxxxxB02,,,,SentinelOneAlerts_CL,{}
"7/14/2026, 4:16:55.537 AM",2523073635256739895,Failed Login to server via VSPHERE,INTERACTIVE logon failed,Unknown,Active,unresolved,KNGxxxxG04,server,10.0.0.1,7de48xxxx7de48,Other,windows,Windows Server 2016 Standard,a00xxx@test.com,,668,,,2523073635256739895,Alert,1,Medium,Medium,INTERACTIVE logon failed,WINLOGONATTEMPT,Anomaly,undefined,"7/14/2026, 4:16:55.537 AM","7/14/2026, 4:16:55.537 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,,,,SentinelOneAlerts_CL,{}
"7/14/2026, 4:22:55.490 AM",2523076654761377774,Successful Login to server via VSPHERE,INTERACTIVE logon successful,Unknown,Active,unresolved,KNGxxxxG04,server,10.0.0.1,7de48xxxx7de48,Other,windows,Windows Server 2016 Standard,a00xxx@test.com,,668,,,2523076654761377774,Alert,1,Medium,Medium,INTERACTIVE logon successful,WINLOGONATTEMPT,Anomaly,undefined,"7/14/2026, 4:22:55.490 AM","7/14/2026, 4:22:55.490 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,127.0.0.1,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,ShimmedApplication,"Persistence, Privilege Escalation",Application Shimming (T1546.011),SentinelOneAlerts_CL,{}
"6/18/2026, 7:52:15.463 AM",2504337846432734117,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,JE8xxxx82U,laptop,10.0.0.6,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2504337846432734117,Alert,1,High,High,,TCPV4,Threat,malicious,"6/18/2026, 7:52:15.463 AM","6/18/2026, 7:52:15.463 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,192.0.0.0,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"6/21/2026, 4:31:57.327 PM",2506773746078105514,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,JE8xxxx82U,laptop,10.0.0.6,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2506773746078105514,Alert,1,High,High,,TCPV4,Threat,malicious,"6/21/2026, 4:31:57.327 PM","6/21/2026, 4:31:57.327 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,192.0.0.0,,THOxxx@test.com,UPN,attempted access to upload[.]ee detected,,attempted access to upload[.]ee detected,This website can be used to download nefarious items.,LAPxxxxPTO,LAPxxxxPTO,,,,SentinelOneAlerts_CL,{}
