SourceSystem,"TimeGenerated [UTC]","uuid_s","session_uuid","timestamp [UTC]",country,category,"action_type",details,"target_user",client,location,"actor_uuid","actor_details",action,"object_type","object_uuid","object_details","aux_id","aux_uuid","aux_details","aux_info",session,"used_version","vault_uuid","item_uuid",user,"log_source",TenantId,Type,"_ResourceId"
,"2/27/2024, 2:05:02.583 PM",KWIWR72CHRBSXNMDKOGWPCTJYY,P4FQYAQ3IBG7XKAJ2YPV2AHRSA,"2/27/2024, 1:59:51.378 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 4:05:04.828 PM",INYFY7RN4BGDJLA5W4OYNOC3YU,A47PWK3TRVBDRGGAR3T2LHOEHM,"2/27/2024, 4:00:21.720 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 4:45:03.340 PM",EB4PO3XOLRHXHO5ALBJ4HVDGYY,6AKGFDEXIZEVRJJVIXJV4UFDFY,"2/27/2024, 4:40:23.060 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 8:50:04.500 PM",3BNSI2LA7ZDRTKN7NUNGPPBYXY,W2WOGZW67ZHNBLFOOVDSNTNJKQ,"2/27/2024, 8:49:28.564 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 10:20:05.416 AM",NTWLH322MBBK7G6O2STUKJN74I,2OS2XXZHZFGLDO4X3FLK3EYPWI,"2/27/2024, 10:16:19.509 AM",ZA,success,"credentials_ok",,"{""uuid"":""MO5WOGK645CDLIRQUPE4R323YQ"",""name"":""Polly Gray"",""email"":""polly.gray@securehats.nl""}","{""app_name"":""1Password for Web"",""app_version"":""1690"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.121"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""104.232.96.202""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 10:25:04.417 AM",4SLEBCEWMVBU3LX5KTWI5NBMUY,WXRAARS25NBU7IKIDYTIVLDTHU,"2/27/2024, 10:24:14.860 AM",ZA,"credentials_failed","password_secret_bad",,"{""uuid"":""XWOPONVJBJB27NOAAJWPRTKIXY"",""name"":""Arthur Shelby"",""email"":""arthur.shelby@securehats.nl""}","{""app_name"":""1Password for Web"",""app_version"":""1689"",""platform_name"":""Brave"",""platform_version"":""120.0.0.0"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""104.232.96.202""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 10:25:04.417 AM",LOUCWENSRZHQHPJG6TO6CKF6WQ,BCOAXEHHKZH7JNHHFOV6RW3464,"2/27/2024, 10:24:20.876 AM",ZA,success,"credentials_ok",,"{""uuid"":""XWOPONVJBJB27NOAAJWPRTKIXY"",""name"":""Arthur Shelby"",""email"":""arthur.shelby@securehats.nl""}","{""app_name"":""1Password for Web"",""app_version"":""1689"",""platform_name"":""Brave"",""platform_version"":""120.0.0.0"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""104.232.96.202""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 2:45:05.530 PM",EWJD64YAIRF6ZHJRU7BZ4X4TTE,FXLPNSLY6RBFXN2X5PDV236R3Y,"2/27/2024, 2:40:16.165 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 8:00:05.076 PM",7K3WHRS4UVGGVKKD3X7DZD2UUY,EGFHFFF65NHUZNOIAZGB2KR3UA,"2/27/2024, 7:59:09.269 PM",NL,success,"credentials_ok",,"{""uuid"":""UYDHI3FTR5B6HKDWPI2LVDBA7A"",""name"":""Tig Trager"",""email"":""tig.trager@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""22000002"",""platform_name"":""Microsoft Edge"",""platform_version"":""122.0.2365.52"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""62.45.104.116""}","{""country"":""NL"",""region"":""South Holland"",""city"":""Schiedam"",""latitude"":51.9402,""longitude"":4.3666}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 9:30:04.409 PM",VGQZZINNF5F4RAGVBF4JQBVHHM,KFRR5EB5TNEDPCEATNJHODSOBQ,"2/27/2024, 9:29:29.477 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 9:10:03.538 AM",DN3AP7MLSZGI5EAY5AYQL5TTAE,LXKWMVAVLBHN3G56H22NWMJYRE,"2/27/2024, 9:08:30.001 AM",NL,success,"credentials_ok",,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81026039"",""platform_name"":""LAPTOP-1FSV0NBD"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""178.132.215.44""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3426,""longitude"":4.8631}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 11:20:02.325 AM",X664VLFRMJFNJFYLJKZTFOBYAI,I5GJXB3SOJCARBUMDU3FLWDXHI,"2/27/2024, 11:14:59.394 AM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 12:40:04.539 PM",DJRX23TSZZBUPNRMXXK2OBHXT4,DMGRTOBB3JFDZJBYXQIEECHRXA,"2/27/2024, 12:38:13.385 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 3:25:03.510 PM",T6LUM47QBRAF7DRUMPYEKWUD6U,3OOH36GMZZBQ5EGKGEN3HS5PQM,"2/27/2024, 3:20:19.784 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/27/2024, 8:10:04.464 PM",UT33RFHDEBE45NTS6SGS5VFORM,6TM22P3JFFHTBHJZJ6BVQBSK7Y,"2/27/2024, 8:09:26.491 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-bdb4bf54d-48kgp"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""4.175.89.7""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",XBYM3K4CNE43K47UROZOVSLA5C,,"12/15/2023, 10:08:15.558 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",create,device,wnxznnlchyi4cpqratg6dzigjq,,11829892,2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",,"{""uuid"":""LYLWMPH245GGLEE5T5GULX7FRU"",""login_time"":""2023-12-15T10:08:15.5397096Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""193.187.128.72""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",WYCP25RNDPNYCF5K4XRJ2CFH65,,"12/15/2023, 10:08:50.120 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",update,account,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""LYLWMPH245GGLEE5T5GULX7FRU"",""login_time"":""2023-12-15T10:08:15.5397096Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""193.187.128.72""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",AKLAERTML2RM4UFUB5N3BUIQVU,,"12/15/2023, 10:09:12.533 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",update,account,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""LYLWMPH245GGLEE5T5GULX7FRU"",""login_time"":""2023-12-15T10:08:15.5397096Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""193.187.128.72""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",J5HUCWLIZAIGL3MZCQLYGQORQ3,,"12/15/2023, 10:09:14.391 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",update,account,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""LYLWMPH245GGLEE5T5GULX7FRU"",""login_time"":""2023-12-15T10:08:15.5397096Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""193.187.128.72""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",5ZTVOINKZTBAM44OF2WYFNET6G,,"12/15/2023, 10:09:21.099 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",QD3Q2WVSVZFHZMC3O6HY3VSC6Y,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}",create,device,uh7t35mrsnycrf4vz6wbdhs4y4,,11848976,QD3Q2WVSVZFHZMC3O6HY3VSC6Y,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}",,"{""uuid"":""4FR5PVJTVBAZNG7WQSVSB4R6RA"",""login_time"":""2023-12-15T10:09:21.0820883Z"",""device_uuid"":""uh7t35mrsnycrf4vz6wbdhs4y4"",""ip"":""76.75.244.76""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",5OLE3I6U7BIIEACXIFX4WM3RD7,,"12/15/2023, 10:09:32.586 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",view,report,,,,,,"activity-log","{""uuid"":""LYLWMPH245GGLEE5T5GULX7FRU"",""login_time"":""2023-12-15T10:08:15.5397096Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""193.187.128.72""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",SLA4XQ2UQJUIQ3OTVQT4HGUYUY,,"12/15/2023, 10:11:17.422 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",QD3Q2WVSVZFHZMC3O6HY3VSC6Y,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}",view,report,,,,,,"activity-log","{""uuid"":""4FR5PVJTVBAZNG7WQSVSB4R6RA"",""login_time"":""2023-12-15T10:09:21.0820883Z"",""device_uuid"":""uh7t35mrsnycrf4vz6wbdhs4y4"",""ip"":""76.75.244.76""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",KB3CVH4GE3FANIHMYREVTYW4XQ,,"12/15/2023, 10:54:41.338 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",create,group,l4oh2ghravchmzkuactjffwieu,,,,,,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",7IEPLBPSJX3N473UMJVQGS2UGW,,"12/15/2023, 10:54:41.356 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",join,gm,l4oh2ghravchmzkuactjffwieu,,11848060,AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",A,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",4ZWSMDTBWSIAHPOOUQHDQDXP5B,,"12/15/2023, 11:00:37.299 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",update,billing,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",N2W5JS4HXGXPEOR2RLKNOOC6GL,,"12/15/2023, 11:00:37.305 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",suspend,user,AONGS2F7BFFPNG2LBTFMRH562Q,"{""uuid"":""AONGS2F7BFFPNG2LBTFMRH562Q"",""name"":""Gideon Wories"",""email"":""gideon.wories@securehats.nl""}",,,,,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",F5E2U2KRZ45FQX3OQLEQ7KKXPU,,"12/15/2023, 11:00:39.469 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",provsn,user,ZOMBFTD7YZA6ZKPY7SF22LGVQE,"{""uuid"":""ZOMBFTD7YZA6ZKPY7SF22LGVQE"",""name"":""Arthur Shelby"",""email"":""arthur.shelby@securehats.nl""}",,,,,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",5B3U6UB2GKVYRBPQN6WLSOSVEI,,"12/15/2023, 11:00:39.510 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",grant,uva,hftuvpitsmpcpa2fif36ml4loy,,12162452,ZOMBFTD7YZA6ZKPY7SF22LGVQE,"{""uuid"":""ZOMBFTD7YZA6ZKPY7SF22LGVQE"",""name"":""Arthur Shelby"",""email"":""arthur.shelby@securehats.nl""}",15730674,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",VGS6IPF5ZBXUJCKPLSKQI3CNEO,,"12/15/2023, 11:00:39.518 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",grant,gva,hftuvpitsmpcpa2fif36ml4loy,,20040572,xqljysbpaj4liz2r2lbx45msuq,,1,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/8/2024, 8:25:30.820 PM",JKKJ7GDQGK3R7FWNFXCW5I7CCN,,"12/15/2023, 11:00:39.527 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",grant,gva,hftuvpitsmpcpa2fif36ml4loy,,20446667,6me6nx3rwsjzlcusk6hz2tyyj4,,15730672,"{""uuid"":""TPEFXHZ62ZGTHCHMSNEMLLDPMA"",""login_time"":""2023-12-14T11:39:44.9931456Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""4.175.88.205""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
