TimeGenerated,system_token_s,threat_detail_s,account_id_g,severity_name_s,event_id_g,threat_name_s,threat_uuid_g,threat_vector_s,device_time_t,device_id_g,device_model_s,device_jailbroken_b,zdevice_id_g,detection_app_instance_id_g,detection_app_version_s,device_os_s,device_os_version_s,device_owner_id_g,device_owner_email_s,device_owner_first_name_s,device_owner_last_name_s,device_ip_s,device_mac_s,gateway_ip_s,gateway_mac_s,base_station_s,attacker_ip_s,attacker_mac_s,attacker_bssid_s,attacker_ssid_s,network_s,network_bssid_s,network_interface_s,stagefright_vulnerability_report_s,jailbreak_reasons_s,process_s,sideloaded_app_developer_s,sideloaded_app_name_s,sideloaded_app_package_s,event_s,file_name_s,file_hash_g,file_path_s,suspected_url_s,malware_list_s,package_name_s,malware_family_s,installer_source_s,action_triggered_s,profile_name_s,profile_type_s,profile_identifier_s,subnet_mask_s,network_encryption_s,external_ip_s,certificate_s
2020-02-10T20:23:45.734Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=a2195b44-b329-4182-bbe3-c41b7c9f41ea,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,a2195b44-b329-4182-bbe3-c41b7c9f41ea,SSL_MITM,df96575c-5348-4a83-9a17-00fb00a8f23f,Network,2020-02-10T20:23:45.391Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,"*.zimperium.com_*.zimperium.com=MIIDBjCCAe6gAwIBAgIGDdr17sVdMA0GCSqGSIb3DQEBCwUAMCgxEjAQBgNVBAMMCW1pdG1wcm94eTESMBAGA1UECgwJbWl0bXByb3h5MB4XDTE4MDQwOTAwNTMyOVoXDTIxMDQxMDAwNTMyOVowGjEYMBYGA1UEAwwPKi56aW1wZXJpdW0uY29tMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAofSaLsJEa8oToXG0CR02BCIvezVFgLBj6OfDf1DJDP8PAUgsc6lq+H9KSB1TacM6d/U5+kmaR+5HqG0K59l0aQfZG2qwwkUSvM8S000cti2Be2uMTZvAc/bp3+hg1ZpiOObCNnf+CKx8HFDHPAEDGvL90OXsZXiVDJMLttR8SCGfAXTpQl9dY+uNFfIh//rUMa+Ab7TnCUfzmah/PqP6k4QbRW/SdHNgXGLY2hTOqJ7mrOdqOcHIK0fci3lxXONosA56buqab7OosvMfzZMlp1v6PSpUTR27T0kHUwbgBtwdcp4OyWqR5+XtVCRskS5ejVmw/Y8xWkBTaEzJiKW+fQIDAQABo0QwQjBABgNVHREEOTA3ghVyeC1kZW1vLnppbXBlcml1bS5jb22CDyouemltcGVyaXVtLmNvbYINemltcGVyaXVtLmNvbTANBgkqhkiG9w0BAQsFAAOCAQEAhyAI5wFU5yIACORjMc+p62KkJWb3vohiWO9IEybGEOl0DEV0ejh4mNqpS4uzAE1pXhuYslSRDqpSTCFX0dvFzRXHRjmvOyYT/lDtSkYYT1NDiHipi9CFznNpj92j8bb/ay7lrDsnM1rVNmqR4pcWjY8ZbB8no1BqO+e5u1zRCr4r7JRTHt0sYVUbPmpTJVsGSSSHpHD1i6j+sBpiB/pAuIP2T9WnJA4tYMfKLYGS5m3fMrrLH21wg1/ZZs+gQM25DMYzNcsWNhakjtg5Wa3Ujp6L+ey3VuH8SadvdzVIk175eCeEsW172oWMOkeImm+a0JINUNqeKnKct20h+u3c1A==,*.zimperium.com_mitmproxy=MIIDoTCCAomgAwIBAgIGDdfsmObdMA0GCSqGSIb3DQEBCwUAMCgxEjAQBgNVBAMMCW1pdG1wcm94eTESMBAGA1UECgwJbWl0bXByb3h5MB4XDTE4MDMyNDIyMzczN1oXDTIxMDMyNTIyMzczN1owKDESMBAGA1UEAwwJbWl0bXByb3h5MRIwEAYDVQQKDAltaXRtcHJveHkwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCh9JouwkRryhOhcbQJHTYEIi97NUWAsGPo58N/UMkM/w8BSCxzqWr4f0pIHVNpwzp39Tn6SZpH7keobQrn2XRpB9kbarDCRRK8zxLTTRy2LYF7a4xNm8Bz9unf6GDVmmI45sI2d/4IrHwcUMc8AQMa8v3Q5exleJUMkwu21HxIIZ8BdOlCX11j640V8iH/+tQxr4BvtOcJR/OZqH8+o/qThBtFb9J0c2BcYtjaFM6onuas52o5wcgrR9yLeXFc42iwDnpu6ppvs6iy8x/NkyWnW/o9KlRNHbtPSQdTBuAG3B1yng7JapHn5e1UJGyRLl6NWbD9jzFaQFNoTMmIpb59AgMBAAGjgdAwgc0wDwYDVR0TAQH/BAUwAwEB/zARBglghkgBhvhCAQEEBAMCAgQweAYDVR0lBHEwbwYIKwYBBQUHAwEGCCsGAQUFBwMCBggrBgEFBQcDBAYIKwYBBQUHAwgGCisGAQQBgjcCARUGCisGAQQBgjcCARYGCisGAQQBgjcKAwEGCisGAQQBgjcKAwMGCisGAQQBgjcKAwQGCWCGSAGG+EIEATAOBgNVHQ8BAf8EBAMCAQYwHQYDVR0OBBYEFONA2V0VQCl5CXcWAC3wa3qz2NL5MA0GCSqGSIb3DQEBCwUAA4IBAQAe2oBP3tDK0/kNv9q+h++Jg5/ajjYQPPMKBA+S0yQBp0T6vvr7gRJgUqPzKEq5VNsYvJMPzOuGjvvlHAeENTAXWS//p1V8nnuF5FtIsDJda3bwiLNGGInLMJkN9gqTixfD+rTxELQaRmD9/4zC17D3t7CtIx5JkUEXZBsls3hOWKy8Iy6FXtkGNI1nOEsAMxkDvIoAGNjjSuO1IyorrO4n3XdnoZzXawAXUdi+4inLxmM/7S1jv2N4XAx3w0Ss0waK9/EiT1KDJynBy4e7pmpCy9CXBAQj/nPo05bDhz1ux+wgiUoV1BTynWHRcwK1SedmOh403RGHlSv5yeyLkt5V,"
2020-02-10T20:23:45.793Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=264c7770-cc15-4b70-b45e-e948b1fcc5dc,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,264c7770-cc15-4b70-b45e-e948b1fcc5dc,ARP_SCAN,eb6d0092-06cc-47ce-8df7-1f6e5e507c9b,Network,2020-02-10T20:23:45.076Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,,192.168.0.106,00:c0:ca:aa:bb:cc,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:46.62Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=9e8c4a72-255b-4727-b7a7-616f3b18d070,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,9e8c4a72-255b-4727-b7a7-616f3b18d070,IP_SCAN,250e3243-5de0-4edc-b23b-a27d422e76aa,Network,2020-02-10T20:23:46.165Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,,192.168.0.102,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:46.651Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=0f8b2b00-31df-4692-9330-696825c3579a,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,0f8b2b00-31df-4692-9330-696825c3579a,SUSPICIOUS_IPA,faba5431-4f44-4d11-a984-4c9f857bf206,Malware,2020-02-10T20:23:46.5Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:46.958Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=495282ae-e4ff-4559-bc5a-8cbf088a3285,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,495282ae-e4ff-4559-bc5a-8cbf088a3285,ROGUE_ACCESS_POINT,e66d3c40-2e07-4875-b524-7b815b48bcae,Network,2020-02-10T20:23:46.69Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.43.1,00:c0:ca:aa:bb:cc,"{""mnc"":260,""psc"":251,""type"":""WCDMA"",""cid"":124989446,""mcc"":310,""lac"":45991}",,,00:c0:ca:aa:bb:cc,"""Planet""",AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:45.703Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=df9c185b-9d12-457e-8805-12bc060eba4b,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,df9c185b-9d12-457e-8805-12bc060eba4b,ROGUE_ACCESS_POINT,66074aef-3a10-4960-b866-06b824af78eb,Network,2020-02-10T20:23:45.554Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.43.1,00:c0:ca:aa:bb:cc,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:47.793Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=e3ef0e87-c059-496d-b8ad-3dbc0d7a6145,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,e3ef0e87-c059-496d-b8ad-3dbc0d7a6145,MALICIOUS_WEBSITE_OPENED,6656d2a2-8547-41b6-b279-2c9f2f6b3ae5,Device,2020-02-10T20:23:47.66Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,http://www.scbusinc.com/yahoo/d,,,,,,,,,,,,
2020-02-10T20:23:47.844Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=9903db2e-11d8-4f16-9f95-b20edac053c4,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,9903db2e-11d8-4f16-9f95-b20edac053c4,SELINUX_DISABLED,3d723f4b-8026-445e-9d36-4b54c0ba6cf5,Device,2020-02-10T20:23:47.373Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""mcc"":310,""pci"":97,""ci"":16494338,""tac"":31892,""type"":""LTE""}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:47.735Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=f1c384d8-16df-4590-a739-21e770991829,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,f1c384d8-16df-4590-a739-21e770991829,ROGUE_ACCESS_POINT_NEARBY,4fcb085b-72f9-435d-8d25-e46a84a9479c,Network,2020-02-10T20:23:47.147Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,00:00:00:00:00:00,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",,,00:c0:ca:8f:d6:31,85GLG85IXZHP,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:47.825Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=a008a82d-65d9-42b6-a124-279d52b4a66b,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,a008a82d-65d9-42b6-a124-279d52b4a66b,MALICIOUS_WEBSITE,498e2f37-c8cf-4e91-934d-c0a87bba3462,Device,2020-02-10T20:23:47.523Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,http://www.scbusinc.com/yahoo/d,,,,,,,,,,,,
2020-02-10T20:23:48.812Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=a1f84fb0-32fb-40c5-8590-9aab697f82b9,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,a1f84fb0-32fb-40c5-8590-9aab697f82b9,TCP_SCAN,bfe7a6d0-a524-47dd-8f0e-4bce2bc4f365,Network,2020-02-10T20:23:48.268Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",192.168.0.100,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:48.321Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=e197292b-d80c-4f36-869b-8073b7585d1a,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,e197292b-d80c-4f36-869b-8073b7585d1a,STAGEFRIGHT_VULNERABLE,494564aa-7bd5-40fb-9278-45ed312d7374,Device,2020-02-10T20:23:48.068Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,"{""CVE-2015-3828"":false,""CVE-2015-3827"":true,""CVE-2015-3829"":true,""CVE-2015-6575-2"":true,""CVE-2015-6602"":true,""CVE-2015-1538"":true,""CVE-2015-6575-3"":true,""CVE-2015-3876"":false,""CVE-2015-6575-1"":true,""CVE-2015-3824"":true,""CVE-2015-3864"":true}",,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:48.812Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=33fdc3ad-8727-4c7e-be43-dffb2f84b18b,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,33fdc3ad-8727-4c7e-be43-dffb2f84b18b,UDP_SCAN,8db26267-f97a-48bd-af88-39ffd6befca4,Network,2020-02-10T20:23:48.443Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",192.168.0.100,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:49.25Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=14b93859-191b-4923-805e-a08e27190323,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,14b93859-191b-4923-805e-a08e27190323,ANDROID_NOT_UPDATED,58126ca6-1856-4980-a00e-85ef90be03ea,Device,2020-02-10T20:23:48.858Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:02:15.595Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=451e5488-a422-4d26-b995-e2309a739869,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,451e5488-a422-4d26-b995-e2309a739869,SSL_MITM,6755f40b-4372-4e03-a202-ccd486b83589,Network,2020-02-10T20:02:15.192Z,3a4d92ed-952c-4d27-aa50-74f2cbd60ce7,,false,e6b9f8bb-524e-49de-a443-9081189b96c2,40614e0b-9c20-4008-898d-441a41d32328,4.10.0,android,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,5e:32:a7:60:59:3b,192.168.0.1,00:c0:ca:8f:d6:31,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,"*.zimperium.com_CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=""GoDaddy.com, Inc."", L=Scottsdale, ST=Arizona, C=US[0]=-----BEGIN CERTIFICATE-----
MIIFKDCCBBCgAwIBAgIJAMEfTAjQKr4lMA0GCSqGSIb3DQEBCwUAMIG0MQswCQYDVQQGEwJVUzEQ
MA4GA1UECBMHQXJpem9uYTETMBEGA1UEBxMKU2NvdHRzZGFsZTEaMBgGA1UEChMRR29EYWRkeS5j
b20sIEluYy4xLTArBgNVBAsTJGh0dHA6Ly9jZXJ0cy5nb2RhZGR5LmNvbS9yZXBvc2l0b3J5LzEz
MDEGA1UEAxMqR28gRGFkZHkgU2VjdXJlIENlcnRpZmljYXRlIEF1dGhvcml0eSAtIEcyMB4XDTE1
MDQxNjE1MDYzOVoXDTE4MDcxNjEyMzIzOVowPTEhMB8GA1UECxMYRG9tYWluIENvbnRyb2wgVmFs
aWRhdGVkMRgwFgYDVQQDDA8qLnppbXBlcml1bS5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAw
ggEKAoIBAQDDjs3JM3y8xmPKEbegtFhOufEkKEVnxM7ic+hha6mjHZNODqwW+8z0oj3aDP9jhZF2
TfXuKHa5bHtbJTlxD4PdLnEOkwa2ocCICcdCDrobWGYzhrezYQ8MtZ376PxMyv0OAEfCw5dXDvQh
DTFBP1MdkQwdr3aTFxdDaQVNbkSM+LuHMFZr5XfJe4wKfBU7ML4MUC70sfAcS/gpz3q7aPj89A7X
zXdAg0KYqoI/+hSHzgPPg+YkhiEK2iV4ph3JdHXL07eGeCOXeYjK7QnwihOiCVPBYysGaorLnsEd
kMLVdXEvIdPt/1xkGtYZXicNGbvY8kUvQpXZ7Qz6QePbL5XDAgMBAAGjggGxMIIBrTAMBgNVHRMB
Af8EAjAAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAOBgNVHQ8BAf8EBAMCBaAwNgYD
VR0fBC8wLTAroCmgJ4YlaHR0cDovL2NybC5nb2RhZGR5LmNvbS9nZGlnMnMxLTg3LmNybDBTBgNV
HSAETDBKMEgGC2CGSAGG/W0BBxcBMDkwNwYIKwYBBQUHAgEWK2h0dHA6Ly9jZXJ0aWZpY2F0ZXMu
Z29kYWRkeS5jb20vcmVwb3NpdG9yeS8wdgYIKwYBBQUHAQEEajBoMCQGCCsGAQUFBzABhhhodHRw
Oi8vb2NzcC5nb2RhZGR5LmNvbS8wQAYIKwYBBQUHMAKGNGh0dHA6Ly9jZXJ0aWZpY2F0ZXMuZ29k
YWRkeS5jb20vcmVwb3NpdG9yeS9nZGlnMi5jcnQwHwYDVR0jBBgwFoAUQMK9J47MNIMwojPX+2yz
8LQsgM4wKQYDVR0RBCIwIIIPKi56aW1wZXJpdW0uY29tgg16aW1wZXJpdW0uY29tMB0GA1UdDgQW
BBQhY/GYtaS0zaaimpDHCWLxT1PB8jANBgkqhkiG9w0BAQsFAAOCAQEAnOkUf+CpStTA5sVRbcum
+S0t7XqkKKDjI5A5DqVnHRHN+9o+5b/pgY2GBphi1YsnzGGZ3rUdtCR1i4XFuZMska3D+xAzP+mn
ziUrlgxXsZCZ2PUAPpb5KiTww0zLOuRZjWXqWT48/T94nQmKGAcYIata4v7dyag30+B8kSVbbuj9
A19SdyuRPVyH9X7k2Ot0+8r0Gtx9b2/GD5G/8NsNMfKPhgARp1bNuxrJfzDXg5fu5EsBiKVhWQLJ
9xcdysKI4FkTTTYfIv3IYVIZdcRMv9vZZL/umo4Eqc1Mly2DtC1va1j6wqYWGDoJk5vHGOkkZjeh
vom5cMXTSZUcGHCjjg==
-----END CERTIFICATE-----,"
